,customer_id,customer_name,customer_segment,order_id,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,order_details_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_name,product_category,product_subcategory,product_manufacturer
8613,641,Rob Williams,Corporate,CA-2018-155460,4/13/18,Seattle,Washington,West,United States,98105,4/15/18,First Class,7767,686,5,0.2, $302.00 ,0.34, $896.00 ,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,GBC
8614,788,William Brown,Consumer,CA-2018-138149,6/29/18,Los Angeles,California,West,United States,90049,6/30/18,First Class,7125,686,5,0.2, $302.00 ,0.34, $896.00 ,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,GBC
8615,251,Edward Nazzal,Consumer,CA-2016-103177,5/30/16,New York City,New York,East,United States,10009,6/1/16,First Class,1768,1331,3,0, $2.00 ,0.01, $240.00 ,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones,RCA
8616,251,Edward Nazzal,Consumer,CA-2017-126284,9/20/17,Grand Rapids,Michigan,Central,United States,49505,9/24/17,Standard Class,4249,698,5,0, $41.00 ,0.49, $84.00 ,GBC Poly Designer Binding Covers,Office Supplies,Binders,GBC
8617,331,Henry MacAllister,Consumer,CA-2016-129917,10/2/16,Los Angeles,California,West,United States,90008,10/3/16,First Class,2483,698,4,0.2, $19.00 ,0.36, $54.00 ,GBC Poly Designer Binding Covers,Office Supplies,Binders,GBC
8618,427,Katrina Edelman,Corporate,CA-2017-140417,9/25/17,Tigard,Oregon,West,United States,97224,9/29/17,Standard Class,4673,698,1,0.7, $(4.00),-0.7, $5.00 ,GBC Poly Designer Binding Covers,Office Supplies,Binders,GBC
8619,560,Nathan Cano,Consumer,CA-2015-135755,5/3/15,Yonkers,New York,East,United States,10701,5/10/15,Standard Class,917,698,3,0.2, $15.00 ,0.36, $40.00 ,GBC Poly Designer Binding Covers,Office Supplies,Binders,GBC
8620,648,Roland Fjeld,Consumer,US-2018-130953,7/29/18,Oklahoma City,Oklahoma,Central,United States,73120,8/3/18,Standard Class,9703,698,2,0, $16.00 ,0.49, $33.00 ,GBC Poly Designer Binding Covers,Office Supplies,Binders,GBC
8621,695,Shaun Chance,Corporate,CA-2018-136000,9/22/18,New York City,New York,East,United States,10009,9/25/18,Second Class,7054,698,3,0.2, $15.00 ,0.36, $40.00 ,GBC Poly Designer Binding Covers,Office Supplies,Binders,GBC
8622,251,Edward Nazzal,Consumer,CA-2017-165848,6/4/17,New York City,New York,East,United States,10035,6/4/17,Same Day,5470,1242,3,0, $364.00 ,0.27," $1,350.00 ",Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,Panasonic
8623,454,Laurel Workman,Corporate,CA-2017-109827,12/25/17,Phoenix,Arizona,West,United States,85023,1/1/18,Standard Class,3755,1242,2,0.7, $(387.00),-1.43, $270.00 ,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,Panasonic
8624,251,Edward Nazzal,Consumer,CA-2018-160087,3/18/18,Dallas,Texas,Central,United States,75220,3/22/18,Standard Class,7940,1258,3,0.2, $7.00 ,0.28, $24.00 ,Peel-Off China Markers,Office Supplies,Art,Other
8625,364,Jeremy Ellison,Consumer,CA-2016-163762,11/27/16,New York City,New York,East,United States,10024,12/1/16,Standard Class,3336,1258,3,0, $13.00 ,0.42, $30.00 ,Peel-Off China Markers,Office Supplies,Art,Other
8626,407,Julie Kriz,Home Office,CA-2016-130022,8/10/16,Eagan,Minnesota,Central,United States,55122,8/16/16,Standard Class,2486,1258,3,0, $13.00 ,0.42, $30.00 ,Peel-Off China Markers,Office Supplies,Art,Other
8627,413,Justin Ritter,Corporate,CA-2018-143378,9/19/18,Springfield,Oregon,West,United States,97477,9/25/18,Standard Class,7342,1258,3,0.2, $7.00 ,0.28, $24.00 ,Peel-Off China Markers,Office Supplies,Art,Other
8628,447,Kunst Miller,Consumer,CA-2015-169033,3/30/15,Long Beach,New York,East,United States,11561,4/3/15,Standard Class,1660,1258,5,0, $21.00 ,0.42, $50.00 ,Peel-Off China Markers,Office Supplies,Art,Other
8629,631,Rick Duston,Consumer,US-2018-116652,9/15/18,San Francisco,California,West,United States,94122,9/19/18,Standard Class,9576,1258,10,0, $42.00 ,0.42, $99.00 ,Peel-Off China Markers,Office Supplies,Art,Other
8630,717,Stewart Carmichael,Corporate,CA-2018-112529,11/19/18,San Antonio,Texas,Central,United States,78207,11/21/18,First Class,6100,1258,4,0.2, $9.00 ,0.28, $32.00 ,Peel-Off China Markers,Office Supplies,Art,Other
8631,254,Elizabeth Moffitt,Corporate,CA-2015-103807,12/2/15,Sandy Springs,Georgia,South,United States,30328,12/9/15,Standard Class,122,969,1,0, $1.00 ,0.14, $6.00 ,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,Kingston
8632,527,Michael Moore,Consumer,CA-2018-117394,9/4/18,Philadelphia,Pennsylvania,East,United States,19120,9/10/18,Standard Class,6253,969,4,0.2, $(1.00),-0.08, $19.00 ,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,Kingston
8633,641,Rob Williams,Corporate,US-2017-131114,12/9/17,Chicago,Illinois,Central,United States,60610,12/13/17,Second Class,9170,969,4,0.2, $(1.00),-0.08, $19.00 ,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,Kingston
8634,254,Elizabeth Moffitt,Corporate,CA-2017-116764,8/27/17,Hollywood,Florida,South,United States,33021,9/2/17,Standard Class,3988,192,4,0.2, $3.00 ,0.36, $9.00 ,Avery 484,Office Supplies,Labels,Avery
8635,254,Elizabeth Moffitt,Corporate,CA-2018-122035,7/20/18,Sioux Falls,South Dakota,Central,United States,57103,7/25/18,Standard Class,6499,415,7,0, $30.00 ,0.5, $61.00 ,Cardinal Slant-D Ring Binders,Office Supplies,Binders,Cardinal
8636,284,Frank Hawley,Corporate,CA-2017-152170,11/12/17,La Porte,Indiana,Central,United States,46350,11/15/17,Second Class,5018,415,2,0, $9.00 ,0.5, $17.00 ,Cardinal Slant-D Ring Binders,Office Supplies,Binders,Cardinal
8637,328,Helen Wasserman,Corporate,CA-2018-121559,6/1/18,Indianapolis,Indiana,Central,United States,46203,6/3/18,Second Class,6463,415,2,0, $9.00 ,0.5, $17.00 ,Cardinal Slant-D Ring Binders,Office Supplies,Binders,Cardinal
8638,536,Michelle Moray,Consumer,CA-2018-127285,10/30/18,Seattle,Washington,West,United States,98115,11/6/18,Standard Class,6698,415,2,0.2, $5.00 ,0.38, $14.00 ,Cardinal Slant-D Ring Binders,Office Supplies,Binders,Cardinal
8639,778,Valerie Takahito,Home Office,CA-2016-167010,4/5/16,Philadelphia,Pennsylvania,East,United States,19143,4/10/16,Standard Class,3405,415,4,0.7, $(7.00),-0.67, $10.00 ,Cardinal Slant-D Ring Binders,Office Supplies,Binders,Cardinal
8640,254,Elizabeth Moffitt,Corporate,CA-2018-122035,7/20/18,Sioux Falls,South Dakota,Central,United States,57103,7/25/18,Standard Class,6501,1008,3,0, $133.00 ,0.34, $390.00 ,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,Logitech
8641,503,Matt Abelman,Home Office,CA-2016-130974,11/27/16,Everett,Massachusetts,East,United States,2149,11/29/16,Second Class,2526,1008,2,0, $88.00 ,0.34, $260.00 ,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,Logitech
8642,551,Muhammed MacIntyre,Corporate,CA-2016-132941,5/25/16,Haltom City,Texas,Central,United States,76117,5/28/16,First Class,2592,1008,2,0.2, $36.00 ,0.18, $208.00 ,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,Logitech
8643,648,Roland Fjeld,Consumer,CA-2016-111206,7/18/16,San Diego,California,West,United States,92105,7/22/16,Standard Class,1980,1008,4,0, $177.00 ,0.34, $520.00 ,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,Logitech
8644,673,Sanjit Engle,Consumer,CA-2017-142405,6/11/17,Seattle,Washington,West,United States,98103,6/15/17,Standard Class,4724,1008,3,0, $133.00 ,0.34, $390.00 ,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,Logitech
8645,767,Tracy Collins,Home Office,CA-2017-157217,7/19/17,San Francisco,California,West,United States,94110,7/21/17,First Class,5168,1008,3,0, $133.00 ,0.34, $390.00 ,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,Logitech
8646,254,Elizabeth Moffitt,Corporate,CA-2018-122035,7/20/18,Sioux Falls,South Dakota,Central,United States,57103,7/25/18,Standard Class,6502,9,2,0, $112.00 ,0.27, $416.00 ,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,Other
8647,313,Greg Tran,Consumer,US-2015-135881,5/23/15,New York City,New York,East,United States,10035,5/27/15,Standard Class,8466,9,1,0, $56.00 ,0.27, $208.00 ,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,Other
8648,345,Jamie Frazer,Consumer,CA-2015-116407,11/15/15,Johnson City,Tennessee,South,United States,37604,11/21/15,Standard Class,434,9,2,0.2, $29.00 ,0.09, $333.00 ,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,Other
8649,363,Jennifer Patt,Corporate,CA-2017-158001,8/23/17,New York City,New York,East,United States,10035,8/27/17,Standard Class,5204,9,5,0, $281.00 ,0.27," $1,041.00 ","1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,Other
8650,370,Jill Fjeld,Consumer,CA-2018-167941,11/6/18,Fayetteville,North Carolina,South,United States,28314,11/9/18,Second Class,8247,9,3,0.2, $44.00 ,0.09, $500.00 ,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,Other
8651,717,Stewart Carmichael,Corporate,CA-2017-127208,6/12/17,Decatur,Alabama,South,United States,35601,6/15/17,First Class,4273,9,1,0, $56.00 ,0.27, $208.00 ,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,Other
8652,255,Ellis Ballard,Corporate,CA-2017-139885,12/4/17,New York City,New York,East,United States,10035,12/8/17,Standard Class,4649,303,6,0, $-   ,0, $213.00 ,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,Belkin
8653,520,Meg Tillman,Consumer,CA-2018-154137,11/11/18,New York City,New York,East,United States,10009,11/17/18,Standard Class,7741,303,1,0, $-   ,0, $35.00 ,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,Belkin
8654,255,Ellis Ballard,Corporate,CA-2018-156951,10/1/18,Seattle,Washington,West,United States,98105,10/8/18,Standard Class,7826,1266,8,0, $45.00 ,0.49, $92.00 ,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,Other
8655,632,Rick Hansen,Consumer,CA-2015-110639,8/23/15,New York City,New York,East,United States,10009,8/23/15,Same Day,287,1266,4,0, $23.00 ,0.49, $46.00 ,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,Other
8656,635,Rick Wilson,Corporate,CA-2016-132815,9/19/16,Los Angeles,California,West,United States,90008,9/22/16,Second Class,2588,1266,2,0, $11.00 ,0.49, $23.00 ,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,Other
8657,774,Trudy Glocke,Consumer,CA-2016-149713,9/18/16,Long Beach,California,West,United States,90805,9/22/16,Second Class,3019,1266,14,0, $79.00 ,0.49, $161.00 ,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,Other
8658,255,Ellis Ballard,Corporate,US-2015-102631,12/13/15,Chicago,Illinois,Central,United States,60623,12/17/15,Standard Class,8325,870,3,0.6, $(42.00),-0.45, $94.00 ,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,Howard Miller
8659,708,Stefanie Holloman,Corporate,CA-2016-166975,11/26/16,Jackson,Tennessee,South,United States,38301,11/30/16,Standard Class,3403,870,11,0.2, $190.00 ,0.28, $692.00 ,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,Howard Miller
8660,257,Emily Burns,Consumer,CA-2016-106320,9/25/16,Orem,Utah,West,United States,84057,9/30/16,Standard Class,1863,368,3,0, $240.00 ,0.23," $1,045.00 ",Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,Bretford
8661,325,Heather Kirkland,Corporate,CA-2016-150875,11/16/16,Boise,Idaho,West,United States,83704,11/20/16,Standard Class,3054,368,2,0, $160.00 ,0.23, $696.00 ,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,Bretford
8662,458,Lena Creighton,Consumer,US-2018-113992,12/14/18,Plano,Texas,Central,United States,75023,12/19/18,Standard Class,9564,368,4,0.3, $(97.00),-0.1, $975.00 ,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,Bretford
8663,505,Matt Collister,Corporate,CA-2015-127446,11/25/15,Arlington,Texas,Central,United States,76017,11/30/15,Standard Class,711,368,5,0.3, $(122.00),-0.1," $1,219.00 ",Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,Bretford
8664,641,Rob Williams,Corporate,CA-2017-142958,12/13/17,Torrance,California,West,United States,90503,12/20/17,Standard Class,4745,368,4,0.2, $42.00 ,0.04," $1,114.00 ",Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,Bretford
8665,688,Sean O'Donnell,Consumer,US-2016-108966,10/11/16,Fort Lauderdale,Florida,South,United States,33311,10/18/16,Standard Class,8665,368,5,0.45, $(383.00),-0.4, $958.00 ,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,Bretford
8666,697,Sheri Gordon,Consumer,US-2018-102890,6/30/18,New York City,New York,East,United States,10011,6/30/18,Same Day,9452,368,5,0.4, $(296.00),-0.28," $1,045.00 ",Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,Bretford
8667,721,Sue Ann Reed,Consumer,CA-2016-122266,4/26/16,Daytona Beach,Florida,South,United States,32114,4/30/16,Standard Class,2289,368,1,0.45, $(77.00),-0.4, $192.00 ,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,Bretford
8668,257,Emily Burns,Consumer,CA-2017-159989,12/9/17,Franklin,Tennessee,South,United States,37064,12/13/17,Standard Class,5278,147,3,0.2, $(9.00),-0.23, $41.00 ,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,Other
8669,317,Hallie Redmond,Home Office,CA-2018-113278,1/14/18,Richmond,Indiana,Central,United States,47374,1/20/18,Standard Class,6130,147,4,0, $1.00 ,0.02, $68.00 ,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,Other
8670,539,Mick Crebagga,Consumer,CA-2015-101602,12/15/15,El Paso,Texas,Central,United States,79907,12/18/15,First Class,52,147,3,0.2, $(9.00),-0.23, $41.00 ,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,Other
8671,607,Peter Fuller,Consumer,US-2016-126977,9/17/16,New York City,New York,East,United States,10035,9/23/16,Standard Class,8741,147,4,0, $1.00 ,0.02, $68.00 ,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,Other
8672,257,Emily Burns,Consumer,CA-2018-148999,1/30/18,Miami,Florida,South,United States,33142,2/4/18,Standard Class,7556,1205,4,0.2, $(68.00),-0.16, $419.00 ,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,Office Star
8673,646,Roger Barcio,Home Office,CA-2016-119550,12/26/16,Houston,Texas,Central,United States,77070,12/31/16,Standard Class,2192,1205,3,0.3, $(90.00),-0.33, $275.00 ,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,Office Star
8674,258,Emily Ducich,Home Office,CA-2016-137071,12/20/16,Houston,Texas,Central,United States,77036,12/21/16,First Class,2698,890,2,0.2, $21.00 ,0.21, $101.00 ,Hypercom P1300 Pinpad,Technology,Accessories,Other
8675,368,Jessica Myrick,Consumer,CA-2015-132962,9/13/15,Philadelphia,Pennsylvania,East,United States,19143,9/16/15,First Class,854,890,5,0.2, $54.00 ,0.21, $252.00 ,Hypercom P1300 Pinpad,Technology,Accessories,Other
8676,454,Laurel Workman,Corporate,CA-2017-109827,12/25/17,Phoenix,Arizona,West,United States,85023,1/1/18,Standard Class,3754,890,2,0.2, $21.00 ,0.21, $101.00 ,Hypercom P1300 Pinpad,Technology,Accessories,Other
8677,530,Michael Paige,Corporate,CA-2018-155152,7/7/18,Warwick,Rhode Island,East,United States,2886,7/9/18,Second Class,7758,890,4,0, $93.00 ,0.37, $252.00 ,Hypercom P1300 Pinpad,Technology,Accessories,Other
8678,552,Muhammed Yedwab,Corporate,CA-2018-167626,9/3/18,Chicago,Illinois,Central,United States,60623,9/7/18,Standard Class,8224,890,2,0.2, $21.00 ,0.21, $101.00 ,Hypercom P1300 Pinpad,Technology,Accessories,Other
8679,573,Nicole Hansen,Corporate,CA-2015-111157,3/2/15,Philadelphia,Pennsylvania,East,United States,19120,3/6/15,Standard Class,306,890,3,0.2, $32.00 ,0.21, $151.00 ,Hypercom P1300 Pinpad,Technology,Accessories,Other
8680,720,Stuart Van,Corporate,CA-2016-126697,9/21/16,Houston,Texas,Central,United States,77041,9/24/16,First Class,2400,890,3,0.2, $32.00 ,0.21, $151.00 ,Hypercom P1300 Pinpad,Technology,Accessories,Other
8681,258,Emily Ducich,Home Office,CA-2017-118311,10/24/17,San Francisco,California,West,United States,94110,10/28/17,Standard Class,4026,1116,5,0, $162.00 ,0.36, $450.00 ,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,NETGEAR
8682,339,Ivan Liston,Consumer,CA-2016-151722,10/5/16,Columbus,Ohio,East,United States,43229,10/9/16,Standard Class,3064,1116,4,0.2, $58.00 ,0.2, $288.00 ,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,NETGEAR
8683,363,Jennifer Patt,Corporate,US-2016-137008,10/2/16,Lakewood,New Jersey,East,United States,8701,10/8/16,Standard Class,8807,1116,1,0, $32.00 ,0.36, $90.00 ,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,NETGEAR
8684,408,Julie Prescott,Home Office,CA-2017-134180,11/3/17,Philadelphia,Pennsylvania,East,United States,19120,11/7/17,Standard Class,4495,1116,1,0.2, $14.00 ,0.2, $72.00 ,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,NETGEAR
8685,562,Nathan Mautz,Home Office,CA-2015-164973,11/4/15,New York City,New York,East,United States,10024,11/9/15,Standard Class,1543,1116,4,0, $130.00 ,0.36, $360.00 ,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,NETGEAR
8686,644,Robert Marley,Home Office,CA-2016-160171,10/19/16,Los Angeles,California,West,United States,90008,10/24/16,Standard Class,3249,1116,3,0, $97.00 ,0.36, $270.00 ,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,NETGEAR
8687,763,Tony Chapman,Home Office,CA-2018-121419,4/2/18,Columbus,Georgia,South,United States,31907,4/4/18,First Class,6454,1116,4,0, $130.00 ,0.36, $360.00 ,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,NETGEAR
8688,259,Emily Grady,Consumer,CA-2016-138625,11/2/16,Chesapeake,Virginia,South,United States,23320,11/5/16,First Class,2745,607,4,0, $55.00 ,0.28, $198.00 ,"Eureka Hand Vacuum, Bagless",Office Supplies,Appliances,Eureka
8689,259,Emily Grady,Consumer,US-2017-150861,12/3/17,Oceanside,New York,East,United States,11572,12/6/17,First Class,9301,1269,3,0, $10.00 ,0.3, $34.00 ,"Personal Folder Holder, Ebony",Office Supplies,Storage,Other
8690,270,Erin Mull,Consumer,CA-2018-133620,11/13/18,New York City,New York,East,United States,10009,11/18/18,Standard Class,6955,1269,1,0, $3.00 ,0.3, $11.00 ,"Personal Folder Holder, Ebony",Office Supplies,Storage,Other
8691,561,Nathan Gelder,Consumer,CA-2016-137708,11/22/16,Los Angeles,California,West,United States,90008,11/25/16,Second Class,2717,1269,3,0, $10.00 ,0.3, $34.00 ,"Personal Folder Holder, Ebony",Office Supplies,Storage,Other
8692,583,Pamela Stobb,Consumer,CA-2017-153269,3/9/17,Andover,Massachusetts,East,United States,1810,3/12/17,First Class,5058,1269,1,0, $3.00 ,0.3, $11.00 ,"Personal Folder Holder, Ebony",Office Supplies,Storage,Other
8693,690,Seth Vernon,Consumer,CA-2015-134572,4/20/15,Houston,Texas,Central,United States,77070,4/22/15,Second Class,901,1269,5,0.2, $6.00 ,0.13, $45.00 ,"Personal Folder Holder, Ebony",Office Supplies,Storage,Other
8694,716,Steven Ward,Corporate,CA-2017-137050,7/14/17,New York City,New York,East,United States,10009,7/18/17,Second Class,4579,1269,1,0, $3.00 ,0.3, $11.00 ,"Personal Folder Holder, Ebony",Office Supplies,Storage,Other
8695,259,Emily Grady,Consumer,US-2017-150861,12/3/17,Oceanside,New York,East,United States,11572,12/6/17,First Class,9302,1761,8,0, $84.00 ,0.46, $183.00 ,Xerox 1964,Office Supplies,Paper,Xerox
8696,343,James Galang,Consumer,CA-2016-131856,5/12/16,Houston,Texas,Central,United States,77041,5/17/16,Standard Class,2551,1761,7,0.2, $42.00 ,0.33, $128.00 ,Xerox 1964,Office Supplies,Paper,Xerox
8697,374,Jim Karlsson,Consumer,CA-2015-135608,12/8/15,Olympia,Washington,West,United States,98502,12/10/15,Second Class,911,1761,2,0, $21.00 ,0.46, $46.00 ,Xerox 1964,Office Supplies,Paper,Xerox
8698,674,Sanjit Jacobs,Home Office,CA-2017-140571,3/15/17,Jackson,Mississippi,South,United States,39212,3/19/17,Standard Class,4683,1761,2,0, $21.00 ,0.46, $46.00 ,Xerox 1964,Office Supplies,Paper,Xerox
8699,259,Emily Grady,Consumer,US-2017-150861,12/3/17,Oceanside,New York,East,United States,11572,12/6/17,First Class,9303,320,2,0.4, $(153.00),-0.38, $400.00 ,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,Bevis
8700,431,Kean Thornton,Consumer,CA-2015-155887,5/12/15,Franklin,Massachusetts,East,United States,2038,5/17/15,Standard Class,1343,320,3,0.3, $(130.00),-0.19, $700.00 ,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,Bevis
8701,489,Maribeth Dona,Consumer,CA-2018-132290,3/10/18,Dallas,Texas,Central,United States,75217,3/14/18,Standard Class,6901,320,4,0.3, $(173.00),-0.19, $933.00 ,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,Bevis
8702,260,Emily Phan,Consumer,CA-2016-123330,6/21/16,Deltona,Florida,South,United States,32725,6/27/16,Standard Class,2318,927,3,0.2, $38.00 ,0.35, $108.00 ,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,Other
8703,442,Ken Lonsdale,Consumer,CA-2016-115798,11/13/16,Newark,Delaware,East,United States,19711,11/19/16,Standard Class,2114,927,2,0, $43.00 ,0.48, $90.00 ,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,Other
8704,465,Lindsay Williams,Corporate,CA-2018-158407,6/4/18,Monroe,North Carolina,South,United States,28110,6/10/18,Standard Class,7891,927,2,0.2, $25.00 ,0.35, $72.00 ,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,Other
8705,497,Mark Packer,Home Office,CA-2015-162089,3/30/15,Brownsville,Texas,Central,United States,78521,4/1/15,First Class,1465,927,7,0.2, $88.00 ,0.35, $252.00 ,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,Other
8706,656,Roy Phan,Corporate,CA-2016-154326,2/15/16,Kenosha,Wisconsin,Central,United States,53142,2/19/16,Standard Class,3116,927,3,0, $65.00 ,0.48, $135.00 ,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,Other
8707,762,Tonja Turnell,Home Office,CA-2018-141439,11/26/18,Richmond,Indiana,Central,United States,47374,12/1/18,Standard Class,7259,927,2,0, $43.00 ,0.48, $90.00 ,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,Other
8708,260,Emily Phan,Consumer,CA-2018-149888,11/7/18,Philadelphia,Pennsylvania,East,United States,19120,11/13/18,Standard Class,7581,314,4,0.4, $(140.00),-0.4, $350.00 ,Bevis Rectangular Conference Tables,Furniture,Tables,Bevis
8709,337,Irene Maddox,Consumer,CA-2016-104346,12/11/16,Colorado Springs,Colorado,West,United States,80906,12/16/16,Standard Class,1803,314,5,0.5, $(248.00),-0.68, $365.00 ,Bevis Rectangular Conference Tables,Furniture,Tables,Bevis
8710,457,Lena Cacioppo,Consumer,CA-2017-110898,3/6/17,Chicago,Illinois,Central,United States,60623,3/12/17,Standard Class,3786,314,2,0.5, $(99.00),-0.68, $146.00 ,Bevis Rectangular Conference Tables,Furniture,Tables,Bevis
8711,615,Pierre Wener,Consumer,CA-2015-164210,11/18/15,Louisville,Colorado,West,United States,80027,11/20/15,Second Class,1520,314,2,0.5, $(99.00),-0.68, $146.00 ,Bevis Rectangular Conference Tables,Furniture,Tables,Bevis
8712,260,Emily Phan,Consumer,CA-2018-149888,11/7/18,Philadelphia,Pennsylvania,East,United States,19120,11/13/18,Standard Class,7582,940,5,0.4, $(72.00),-0.2, $360.00 ,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,Jabra
8713,352,Jason Fortune-,Consumer,CA-2018-122077,5/19/18,Plano,Texas,Central,United States,75023,5/25/18,Standard Class,6505,940,1,0.2, $10.00 ,0.1, $96.00 ,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,Jabra
8714,480,Luke Weiss,Consumer,CA-2017-132997,11/7/17,Rochester,New York,East,United States,14609,11/9/17,First Class,4456,940,3,0, $101.00 ,0.28, $360.00 ,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,Jabra
8715,545,Mike Vittorini,Consumer,CA-2017-127698,12/1/17,Raleigh,North Carolina,South,United States,27604,12/1/17,Same Day,4286,940,9,0.2, $86.00 ,0.1, $864.00 ,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,Jabra
8716,561,Nathan Gelder,Consumer,CA-2015-122749,12/3/15,Oklahoma City,Oklahoma,Central,United States,73120,12/9/15,Standard Class,562,940,4,0, $134.00 ,0.28, $480.00 ,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,Jabra
8717,260,Emily Phan,Consumer,CA-2018-157483,11/11/18,Detroit,Michigan,Central,United States,48227,11/18/18,Standard Class,7846,352,7,0, $51.00 ,0.28, $182.00 ,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,Boston
8718,592,Paul Gonzalez,Consumer,CA-2018-122056,6/13/18,Springfield,Virginia,South,United States,22153,6/17/18,Standard Class,6503,352,7,0, $51.00 ,0.28, $182.00 ,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,Boston
8719,614,Phillip Flathmann,Consumer,US-2018-130687,9/7/18,Edmonds,Washington,West,United States,98026,9/10/18,First Class,9700,352,1,0, $7.00 ,0.28, $26.00 ,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,Boston
8720,260,Emily Phan,Consumer,US-2017-119298,11/25/17,Jonesboro,Arkansas,South,United States,72401,11/28/17,First Class,9112,1232,2,0, $18.00 ,0.3, $60.00 ,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox
8721,441,Ken Heidel,Corporate,CA-2018-166898,9/11/18,Santa Ana,California,West,United States,92704,9/13/18,Second Class,8199,1232,6,0.2, $18.00 ,0.13, $144.00 ,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox
